chrom,start,end,name,name2,strand,Splice site,Splicing efficiency,HBV_genotype,Biological_materials,Transcript ID,coSI,Run
D3_SRR5992901,1172,1174,D3_SRR5992901.1.2,TCONS_00000009,+,donor,0.10384,D,PHH,SP18,$\theta_5$,SRR5992901
D3_SRR5992901,634,636,D3_SRR5992901.1.3,TCONS_00000008,+,donor,0.12006,D,PHH,SP7,$\theta_5$,SRR5992901
D3_SRR5992901,1172,1174,D3_SRR5992901.1.3,TCONS_00000008,+,donor,0.10384,D,PHH,SP7,$\theta_5$,SRR5992901
D3_SRR5992901,1172,1174,D3_SRR5992901.1.4,TCONS_00000064,+,donor,0.10384,D,PHH,125795_ccs,$\theta_5$,SRR5992901
D3_SRR5992901,1827,1829,D3_SRR5992901.1.4,TCONS_00000064,+,donor,0.00119,D,PHH,125795_ccs,$\theta_5$,SRR5992901
D3_SRR5992901,634,636,D3_SRR5992901.1.5,TCONS_00000066,+,donor,0.12006,D,PHH,27415_ccs,$\theta_5$,SRR5992901
D3_SRR5992901,1827,1829,D3_SRR5992901.1.5,TCONS_00000066,+,donor,0.00119,D,PHH,27415_ccs,$\theta_5$,SRR5992901
D3_SRR5992901,658,660,D3_SRR5992901.1.6,TCONS_00000065,+,donor,0.06407,D,PHH,93050_ccs,$\theta_5$,SRR5992901
D3_SRR5992901,1827,1829,D3_SRR5992901.1.6,TCONS_00000065,+,donor,0.00119,D,PHH,93050_ccs,$\theta_5$,SRR5992901
D3_SRR5992901,634,636,D3_SRR5992901.1.7,TCONS_00000015,+,donor,0.12006,D,PHH,SP13,$\theta_5$,SRR5992901
D3_SRR5992901,634,636,D3_SRR5992901.1.8,TCONS_00000012,+,donor,0.12006,D,PHH,SP1,$\theta_5$,SRR5992901
D3_SRR5992901,658,660,D3_SRR5992901.1.9,TCONS_00000002,+,donor,0.06407,D,PHH,SP6,$\theta_5$,SRR5992901
D3_SRR5992906,634,636,D3_SRR5992906.1.1,TCONS_00000062,+,donor,0.09867,D,PHH,81196_ccs,$\theta_5$,SRR5992906
D3_SRR5992906,1172,1174,D3_SRR5992906.1.1,TCONS_00000062,+,donor,0.08763,D,PHH,81196_ccs,$\theta_5$,SRR5992906
D3_SRR5992906,634,636,D3_SRR5992906.1.10,TCONS_00000012,+,donor,0.09867,D,PHH,SP1,$\theta_5$,SRR5992906
D3_SRR5992906,658,660,D3_SRR5992906.1.11,TCONS_00000002,+,donor,0.05727,D,PHH,SP6,$\theta_5$,SRR5992906
D3_SRR5992906,634,636,D3_SRR5992906.1.12,TCONS_00000013,+,donor,0.09867,D,PHH,SP9,$\theta_5$,SRR5992906
D3_SRR5992906,658,660,D3_SRR5992906.1.13,TCONS_00000003,+,donor,0.05727,D,PHH,SP11,$\theta_5$,SRR5992906
D3_SRR5992906,1172,1174,D3_SRR5992906.1.14,TCONS_00000014,+,donor,0.08763,D,PHH,SP14,$\theta_5$,SRR5992906
D3_SRR5992906,1172,1174,D3_SRR5992906.1.15,TCONS_00000004,+,donor,0.08763,D,PHH,pSP12,$\theta_5$,SRR5992906
D3_SRR5992906,658,660,D3_SRR5992906.1.2,TCONS_00000009,+,donor,0.05727,D,PHH,SP18,$\theta_5$,SRR5992906
D3_SRR5992906,1172,1174,D3_SRR5992906.1.2,TCONS_00000009,+,donor,0.08763,D,PHH,SP18,$\theta_5$,SRR5992906
D3_SRR5992906,634,636,D3_SRR5992906.1.3,TCONS_00000008,+,donor,0.09867,D,PHH,SP7,$\theta_5$,SRR5992906
D3_SRR5992906,1172,1174,D3_SRR5992906.1.3,TCONS_00000008,+,donor,0.08763,D,PHH,SP7,$\theta_5$,SRR5992906
D3_SRR5992906,634,636,D3_SRR5992906.1.4,TCONS_00000047,+,donor,0.09867,D,PHH,pSP10,$\theta_5$,SRR5992906
D3_SRR5992906,634,636,D3_SRR5992906.1.5,TCONS_00000066,+,donor,0.09867,D,PHH,27415_ccs,$\theta_5$,SRR5992906
D3_SRR5992906,658,660,D3_SRR5992906.1.6,TCONS_00000065,+,donor,0.05727,D,PHH,93050_ccs,$\theta_5$,SRR5992906
D3_SRR5992906,1172,1174,D3_SRR5992906.1.7,TCONS_00000064,+,donor,0.08763,D,PHH,125795_ccs,$\theta_5$,SRR5992906
D3_SRR5992906,634,636,D3_SRR5992906.1.9,TCONS_00000015,+,donor,0.09867,D,PHH,SP13,$\theta_5$,SRR5992906
D3_SRR5992907,634,636,D3_SRR5992907.1.1,TCONS_00000016,+,donor,0.10145,D,PHH,pSP8,$\theta_5$,SRR5992907
D3_SRR5992907,1172,1174,D3_SRR5992907.1.1,TCONS_00000016,+,donor,0.0838,D,PHH,pSP8,$\theta_5$,SRR5992907
D3_SRR5992907,1172,1174,D3_SRR5992907.1.10,TCONS_00000014,+,donor,0.0838,D,PHH,SP14,$\theta_5$,SRR5992907
D3_SRR5992907,658,660,D3_SRR5992907.1.11,TCONS_00000003,+,donor,0.05987,D,PHH,SP11,$\theta_5$,SRR5992907
D3_SRR5992907,1172,1174,D3_SRR5992907.1.12,TCONS_00000004,+,donor,0.0838,D,PHH,pSP12,$\theta_5$,SRR5992907
D3_SRR5992907,658,660,D3_SRR5992907.1.2,TCONS_00000009,+,donor,0.05987,D,PHH,SP18,$\theta_5$,SRR5992907
D3_SRR5992907,1172,1174,D3_SRR5992907.1.2,TCONS_00000009,+,donor,0.0838,D,PHH,SP18,$\theta_5$,SRR5992907
D3_SRR5992907,634,636,D3_SRR5992907.1.3,TCONS_00000008,+,donor,0.10145,D,PHH,SP7,$\theta_5$,SRR5992907
D3_SRR5992907,1172,1174,D3_SRR5992907.1.3,TCONS_00000008,+,donor,0.0838,D,PHH,SP7,$\theta_5$,SRR5992907
D3_SRR5992907,634,636,D3_SRR5992907.1.4,TCONS_00000047,+,donor,0.10145,D,PHH,pSP10,$\theta_5$,SRR5992907
D3_SRR5992907,634,636,D3_SRR5992907.1.5,TCONS_00000017,+,donor,0.10145,D,PHH,pSP11,$\theta_5$,SRR5992907
D3_SRR5992907,634,636,D3_SRR5992907.1.6,TCONS_00000015,+,donor,0.10145,D,PHH,SP13,$\theta_5$,SRR5992907
D3_SRR5992907,634,636,D3_SRR5992907.1.7,TCONS_00000012,+,donor,0.10145,D,PHH,SP1,$\theta_5$,SRR5992907
D3_SRR5992907,658,660,D3_SRR5992907.1.8,TCONS_00000002,+,donor,0.05987,D,PHH,SP6,$\theta_5$,SRR5992907
D3_SRR5992907,634,636,D3_SRR5992907.1.9,TCONS_00000013,+,donor,0.10145,D,PHH,SP9,$\theta_5$,SRR5992907
D3_SRR6872329,658,660,D3_SRR6872329.2.1,TCONS_00000002,+,donor,,D,PHH,SP6,$\theta_5$,SRR6872329
D3_SRR6872330,658,660,D3_SRR6872330.2.1,TCONS_00000002,+,donor,,D,PHH,SP6,$\theta_5$,SRR6872330
D3_SRR6872335,634,636,D3_SRR6872335.1.1,TCONS_00000012,+,donor,,D,PHH,SP1,$\theta_5$,SRR6872335
D3_SRR6872342,658,660,D3_SRR6872342.1.1,TCONS_00000002,+,donor,,D,PHH,SP6,$\theta_5$,SRR6872342
D3_SRR6872342,658,660,D3_SRR6872342.1.3,TCONS_00000003,+,donor,,D,PHH,SP11,$\theta_5$,SRR6872342
D3_SRR6872344,658,660,D3_SRR6872344.1.1,TCONS_00000002,+,donor,,D,PHH,SP6,$\theta_5$,SRR6872344
D3_SRR6872346,634,636,D3_SRR6872346.2.1,TCONS_00000012,+,donor,,D,PHH,SP1,$\theta_5$,SRR6872346
D3_SRR7802508,634,636,D3_SRR7802508.1.1,TCONS_00000062,+,donor,0.14673,D,PHH,81196_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,1172,1174,D3_SRR7802508.1.1,TCONS_00000062,+,donor,0.09619,D,PHH,81196_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,1827,1829,D3_SRR7802508.1.1,TCONS_00000062,+,donor,0.00133,D,PHH,81196_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.11,TCONS_00000012,+,donor,0.14673,D,PHH,SP1,$\theta_5$,SRR7802508
D3_SRR7802508,658,660,D3_SRR7802508.1.12,TCONS_00000002,+,donor,0.036,D,PHH,SP6,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.13,TCONS_00000013,+,donor,0.14673,D,PHH,SP9,$\theta_5$,SRR7802508
D3_SRR7802508,1172,1174,D3_SRR7802508.1.14,TCONS_00000014,+,donor,0.09619,D,PHH,SP14,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.15,TCONS_00000015,+,donor,0.14673,D,PHH,SP13,$\theta_5$,SRR7802508
D3_SRR7802508,658,660,D3_SRR7802508.1.16,TCONS_00000003,+,donor,0.036,D,PHH,SP11,$\theta_5$,SRR7802508
D3_SRR7802508,1172,1174,D3_SRR7802508.1.17,TCONS_00000004,+,donor,0.09619,D,PHH,pSP12,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.2,TCONS_00000008,+,donor,0.14673,D,PHH,SP7,$\theta_5$,SRR7802508
D3_SRR7802508,1172,1174,D3_SRR7802508.1.2,TCONS_00000008,+,donor,0.09619,D,PHH,SP7,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.3,TCONS_00000047,+,donor,0.14673,D,PHH,pSP10,$\theta_5$,SRR7802508
D3_SRR7802508,1827,1829,D3_SRR7802508.1.3,TCONS_00000047,+,donor,0.00133,D,PHH,pSP10,$\theta_5$,SRR7802508
D3_SRR7802508,658,660,D3_SRR7802508.1.4,TCONS_00000009,+,donor,0.036,D,PHH,SP18,$\theta_5$,SRR7802508
D3_SRR7802508,1172,1174,D3_SRR7802508.1.4,TCONS_00000009,+,donor,0.09619,D,PHH,SP18,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.5,TCONS_00000001,+,donor,0.14673,D,PHH,pSP9,$\theta_5$,SRR7802508
D3_SRR7802508,1827,1829,D3_SRR7802508.1.5,TCONS_00000001,+,donor,0.00133,D,PHH,pSP9,$\theta_5$,SRR7802508
D3_SRR7802508,1172,1174,D3_SRR7802508.1.6,TCONS_00000064,+,donor,0.09619,D,PHH,125795_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,1827,1829,D3_SRR7802508.1.6,TCONS_00000064,+,donor,0.00133,D,PHH,125795_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,634,636,D3_SRR7802508.1.7,TCONS_00000066,+,donor,0.14673,D,PHH,27415_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,1827,1829,D3_SRR7802508.1.7,TCONS_00000066,+,donor,0.00133,D,PHH,27415_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,658,660,D3_SRR7802508.1.8,TCONS_00000065,+,donor,0.036,D,PHH,93050_ccs,$\theta_5$,SRR7802508
D3_SRR7802508,1827,1829,D3_SRR7802508.1.8,TCONS_00000065,+,donor,0.00133,D,PHH,93050_ccs,$\theta_5$,SRR7802508
D3_SRR7802509,634,636,D3_SRR7802509.1.1,TCONS_00000062,+,donor,0.1651,D,PHH,81196_ccs,$\theta_5$,SRR7802509
D3_SRR7802509,1172,1174,D3_SRR7802509.1.1,TCONS_00000062,+,donor,0.10062,D,PHH,81196_ccs,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.11,TCONS_00000012,+,donor,0.1651,D,PHH,SP1,$\theta_5$,SRR7802509
D3_SRR7802509,658,660,D3_SRR7802509.1.12,TCONS_00000002,+,donor,0.05,D,PHH,SP6,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.13,TCONS_00000013,+,donor,0.1651,D,PHH,SP9,$\theta_5$,SRR7802509
D3_SRR7802509,1172,1174,D3_SRR7802509.1.14,TCONS_00000014,+,donor,0.10062,D,PHH,SP14,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.15,TCONS_00000015,+,donor,0.1651,D,PHH,SP13,$\theta_5$,SRR7802509
D3_SRR7802509,658,660,D3_SRR7802509.1.16,TCONS_00000003,+,donor,0.05,D,PHH,SP11,$\theta_5$,SRR7802509
D3_SRR7802509,1172,1174,D3_SRR7802509.1.17,TCONS_00000004,+,donor,0.10062,D,PHH,pSP12,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.2,TCONS_00000008,+,donor,0.1651,D,PHH,SP7,$\theta_5$,SRR7802509
D3_SRR7802509,1172,1174,D3_SRR7802509.1.2,TCONS_00000008,+,donor,0.10062,D,PHH,SP7,$\theta_5$,SRR7802509
D3_SRR7802509,658,660,D3_SRR7802509.1.3,TCONS_00000009,+,donor,0.05,D,PHH,SP18,$\theta_5$,SRR7802509
D3_SRR7802509,1172,1174,D3_SRR7802509.1.3,TCONS_00000009,+,donor,0.10062,D,PHH,SP18,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.4,TCONS_00000047,+,donor,0.1651,D,PHH,pSP10,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.5,TCONS_00000066,+,donor,0.1651,D,PHH,27415_ccs,$\theta_5$,SRR7802509
D3_SRR7802509,658,660,D3_SRR7802509.1.6,TCONS_00000065,+,donor,0.05,D,PHH,93050_ccs,$\theta_5$,SRR7802509
D3_SRR7802509,1172,1174,D3_SRR7802509.1.7,TCONS_00000064,+,donor,0.10062,D,PHH,125795_ccs,$\theta_5$,SRR7802509
D3_SRR7802509,634,636,D3_SRR7802509.1.8,TCONS_00000001,+,donor,0.1651,D,PHH,pSP9,$\theta_5$,SRR7802509
D3_SRR7802511,634,636,D3_SRR7802511.1.1,TCONS_00000062,+,donor,0.14129,D,PHH,81196_ccs,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.1,TCONS_00000062,+,donor,0.09966,D,PHH,81196_ccs,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.10,TCONS_00000064,+,donor,0.09966,D,PHH,125795_ccs,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.13,TCONS_00000012,+,donor,0.14129,D,PHH,SP1,$\theta_5$,SRR7802511
D3_SRR7802511,658,660,D3_SRR7802511.1.14,TCONS_00000002,+,donor,0.04919,D,PHH,SP6,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.15,TCONS_00000013,+,donor,0.14129,D,PHH,SP9,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.16,TCONS_00000014,+,donor,0.09966,D,PHH,SP14,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.17,TCONS_00000015,+,donor,0.14129,D,PHH,SP13,$\theta_5$,SRR7802511
D3_SRR7802511,658,660,D3_SRR7802511.1.18,TCONS_00000003,+,donor,0.04919,D,PHH,SP11,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.19,TCONS_00000004,+,donor,0.09966,D,PHH,pSP12,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.2,TCONS_00000016,+,donor,0.14129,D,PHH,pSP8,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.2,TCONS_00000016,+,donor,0.09966,D,PHH,pSP8,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.3,TCONS_00000008,+,donor,0.14129,D,PHH,SP7,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.3,TCONS_00000008,+,donor,0.09966,D,PHH,SP7,$\theta_5$,SRR7802511
D3_SRR7802511,658,660,D3_SRR7802511.1.4,TCONS_00000009,+,donor,0.04919,D,PHH,SP18,$\theta_5$,SRR7802511
D3_SRR7802511,1172,1174,D3_SRR7802511.1.4,TCONS_00000009,+,donor,0.09966,D,PHH,SP18,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.5,TCONS_00000047,+,donor,0.14129,D,PHH,pSP10,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.6,TCONS_00000001,+,donor,0.14129,D,PHH,pSP9,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.7,TCONS_00000066,+,donor,0.14129,D,PHH,27415_ccs,$\theta_5$,SRR7802511
D3_SRR7802511,658,660,D3_SRR7802511.1.8,TCONS_00000065,+,donor,0.04919,D,PHH,93050_ccs,$\theta_5$,SRR7802511
D3_SRR7802511,634,636,D3_SRR7802511.1.9,TCONS_00000017,+,donor,0.14129,D,PHH,pSP11,$\theta_5$,SRR7802511
D3_SRR9592409,658,660,D3_SRR9592409.1.1,TCONS_00000002,+,donor,,D,PHH,SP6,$\theta_5$,SRR9592409
B2_SRR3140240,274,276,B2_SRR3140240.2.1,TCONS_00000052,+,donor,0.00363,B,Tissue,TCONS_00000052,$\theta_5$,SRR3140240
B2_SRR3140240,2135,2137,B2_SRR3140240.2.1,TCONS_00000052,+,donor,0.04604,B,Tissue,TCONS_00000052,$\theta_5$,SRR3140240
B2_SRR3140240,634,636,B2_SRR3140240.2.3,TCONS_00000055,+,donor,0.04905,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140240
B2_SRR3140240,2135,2137,B2_SRR3140240.2.3,TCONS_00000055,+,donor,0.04604,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140240
B2_SRR3140240,634,636,B2_SRR3140240.2.4,TCONS_00000056,+,donor,0.04905,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140240
B2_SRR3140240,2135,2137,B2_SRR3140240.2.4,TCONS_00000056,+,donor,0.04604,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140240
B2_SRR3140241,2135,2137,B2_SRR3140241.2.10,TCONS_00000057,+,donor,0.05216,B,Tissue,TCONS_00000057,$\theta_5$,SRR3140241
B2_SRR3140241,634,636,B2_SRR3140241.2.2,TCONS_00000055,+,donor,0.05801,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140241
B2_SRR3140241,2135,2137,B2_SRR3140241.2.2,TCONS_00000055,+,donor,0.05216,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140241
B2_SRR3140241,634,636,B2_SRR3140241.2.3,TCONS_00000056,+,donor,0.05801,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140241
B2_SRR3140241,2135,2137,B2_SRR3140241.2.3,TCONS_00000056,+,donor,0.05216,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140241
B2_SRR3140242,128,130,B2_SRR3140242.3.2,TCONS_00000059,+,donor,0.05556,B,Tissue,TCONS_00000059,$\theta_5$,SRR3140242
B2_SRR3140242,2135,2137,B2_SRR3140242.3.2,TCONS_00000059,+,donor,0.04156,B,Tissue,TCONS_00000059,$\theta_5$,SRR3140242
B2_SRR3140242,128,130,B2_SRR3140242.3.6,TCONS_00000061,+,donor,0.05556,B,Tissue,TCONS_00000061,$\theta_5$,SRR3140242
B2_SRR3140242,2135,2137,B2_SRR3140242.3.6,TCONS_00000061,+,donor,0.04156,B,Tissue,TCONS_00000061,$\theta_5$,SRR3140242
B2_SRR3140242,634,636,B2_SRR3140242.3.7,TCONS_00000055,+,donor,0.05041,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140242
B2_SRR3140242,2135,2137,B2_SRR3140242.3.7,TCONS_00000055,+,donor,0.04156,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140242
B2_SRR3140242,634,636,B2_SRR3140242.3.8,TCONS_00000056,+,donor,0.05041,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140242
B2_SRR3140242,2135,2137,B2_SRR3140242.3.8,TCONS_00000056,+,donor,0.04156,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140242
B2_SRR3140243,2135,2137,B2_SRR3140243.2.18,TCONS_00000057,+,donor,0.04337,B,Tissue,TCONS_00000057,$\theta_5$,SRR3140243
B2_SRR3140243,634,636,B2_SRR3140243.2.6,TCONS_00000055,+,donor,0.04015,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140243
B2_SRR3140243,2135,2137,B2_SRR3140243.2.6,TCONS_00000055,+,donor,0.04337,B,Tissue,TCONS_00000055,$\theta_5$,SRR3140243
B2_SRR3140243,1205,1207,B2_SRR3140243.2.7,TCONS_00000067,+,donor,0.00748,B,Tissue,TCONS_00000067,$\theta_5$,SRR3140243
B2_SRR3140243,2135,2137,B2_SRR3140243.2.7,TCONS_00000067,+,donor,0.04337,B,Tissue,TCONS_00000067,$\theta_5$,SRR3140243
B2_SRR3140243,634,636,B2_SRR3140243.2.8,TCONS_00000056,+,donor,0.04015,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140243
B2_SRR3140243,2135,2137,B2_SRR3140243.2.8,TCONS_00000056,+,donor,0.04337,B,Tissue,TCONS_00000056,$\theta_5$,SRR3140243
B2_SRR3140243,2135,2137,B2_SRR3140243.2.9,TCONS_00000068,+,donor,0.04337,B,Tissue,TCONS_00000068,$\theta_5$,SRR3140243
B2_SRR3140337,1205,1207,B2_SRR3140337.1.5,TCONS_00000081,+,donor,0.0473,B,Tumor,TCONS_00000081,$\theta_5$,SRR3140337
B2_SRR3140338,1205,1207,B2_SRR3140338.1.2,TCONS_00000082,+,donor,0.02857,B,Tumor,TCONS_00000082,$\theta_5$,SRR3140338
B2_SRR3140338,1205,1207,B2_SRR3140338.1.7,TCONS_00000005,+,donor,0.02857,B,Tumor,TCONS_00000005,$\theta_5$,SRR3140338
B2_SRR3140339,1205,1207,B2_SRR3140339.1.5,TCONS_00000005,+,donor,0.02,B,Tumor,TCONS_00000005,$\theta_5$,SRR3140339
B2_SRR3140339,1205,1207,B2_SRR3140339.1.6,TCONS_00000081,+,donor,0.02,B,Tumor,TCONS_00000081,$\theta_5$,SRR3140339
B2_SRR3140380,1860,1862,B2_SRR3140380.1.1,TCONS_00000006,+,donor,0.13889,B,Tumor,TCONS_00000006,$\theta_5$,SRR3140380
B2_SRR3140433,634,636,B2_SRR3140433.1.1,TCONS_00000086,+,donor,0.0219,B,PVTT,TCONS_00000086,$\theta_5$,SRR3140433
B2_SRR3140473,1860,1862,B2_SRR3140473.2.2,TCONS_00000006,+,donor,0.09091,B,PVTT,TCONS_00000006,$\theta_5$,SRR3140473
B2_SRR3140474,1860,1862,B2_SRR3140474.1.1,TCONS_00000006,+,donor,0.16667,B,PVTT,TCONS_00000006,$\theta_5$,SRR3140474
B2_SRR3140475,1860,1862,B2_SRR3140475.1.1,TCONS_00000010,+,donor,0.12,B,PVTT,TCONS_00000010,$\theta_5$,SRR3140475
B2_SRR3140476,1860,1862,B2_SRR3140476.1.2,TCONS_00000006,+,donor,0.11905,B,PVTT,TCONS_00000006,$\theta_5$,SRR3140476
B2_SRR3140477,1860,1862,B2_SRR3140477.1.1,TCONS_00000006,+,donor,0.12245,B,PVTT,TCONS_00000006,$\theta_5$,SRR3140477
C2_SRR3140265,1860,1862,C2_SRR3140265.1.6,TCONS_00000070,+,donor,0.05051,C,Tissue,TCONS_00000070,$\theta_5$,SRR3140265
C2_SRR3140267,1860,1862,C2_SRR3140267.1.8,TCONS_00000070,+,donor,0.0381,C,Tissue,TCONS_00000070,$\theta_5$,SRR3140267
C2_SRR3140274,1647,1649,C2_SRR3140274.1.5,TCONS_00000072,+,donor,0.08654,C,Tissue,TCONS_00000072,$\theta_5$,SRR3140274
C2_SRR3140277,1647,1649,C2_SRR3140277.1.3,TCONS_00000072,+,donor,0.05648,C,Tissue,TCONS_00000072,$\theta_5$,SRR3140277
C2_SRR3140278,1647,1649,C2_SRR3140278.1.3,TCONS_00000072,+,donor,0.0814,C,Tissue,TCONS_00000072,$\theta_5$,SRR3140278
C2_SRR3140463,274,276,C2_SRR3140463.1.5,TCONS_00000083,+,donor,0.27273,C,PVTT,TCONS_00000083,$\theta_5$,SRR3140463
C2_SRR3140465,274,276,C2_SRR3140465.3.3,TCONS_00000083,+,donor,,C,PVTT,TCONS_00000083,$\theta_5$,SRR3140465
C2_SRR3140466,274,276,C2_SRR3140466.1.2,TCONS_00000083,+,donor,,C,PVTT,TCONS_00000083,$\theta_5$,SRR3140466
C2_SRR5237627,634,636,C2_SRR5237627.1.3,TCONS_00000084,+,donor,0.35714,C,Tumor,TCONS_00000084,$\theta_5$,SRR5237627
C2_SRR5237627,634,636,C2_SRR5237627.1.4,TCONS_00000089,+,donor,0.35714,C,Tumor,TCONS_00000089,$\theta_5$,SRR5237627
C2_SRR5237639,634,636,C2_SRR5237639.1.4,TCONS_00000091,+,donor,0.24324,C,Tumor,TCONS_00000091,$\theta_5$,SRR5237639
C2_SRR5237639,1205,1207,C2_SRR5237639.1.4,TCONS_00000091,+,donor,0.10714,C,Tumor,TCONS_00000091,$\theta_5$,SRR5237639
C2_SRR5237650,634,636,C2_SRR5237650.1.2,TCONS_00000092,+,donor,0.01351,C,Tissue,TCONS_00000092,$\theta_5$,SRR5237650
C2_SRR5237650,1205,1207,C2_SRR5237650.1.2,TCONS_00000092,+,donor,0.21053,C,Tissue,TCONS_00000092,$\theta_5$,SRR5237650
C2_SRR5237654,1860,1862,C2_SRR5237654.1.9,TCONS_00000070,+,donor,0.02564,C,Tissue,TCONS_00000070,$\theta_5$,SRR5237654
D3_SRR5145370,658,660,D3_SRR5145370.1.11,TCONS_00000069,+,donor,0.08201,D,PHH,TCONS_00000069,$\theta_5$,SRR5145370
D3_SRR5145371,1172,1174,D3_SRR5145371.1.8,TCONS_00000082,+,donor,0.10598,D,PHH,TCONS_00000082,$\theta_5$,SRR5145371
D3_SRR5145390,658,660,D3_SRR5145390.1.15,TCONS_00000069,+,donor,0.1021,D,PHH,TCONS_00000069,$\theta_5$,SRR5145390
D3_SRR5145392,254,256,D3_SRR5145392.1.9,TCONS_00000096,+,donor,0.00396,D,PHH,TCONS_00000096,$\theta_5$,SRR5145392
D3_SRR5145392,658,660,D3_SRR5145392.1.9,TCONS_00000096,+,donor,0.07488,D,PHH,TCONS_00000096,$\theta_5$,SRR5145392
D3_SRR5145394,658,660,D3_SRR5145394.1.15,TCONS_00000069,+,donor,0.10402,D,PHH,TCONS_00000069,$\theta_5$,SRR5145394
D3_SRR5145394,1172,1174,D3_SRR5145394.1.16,TCONS_00000095,+,donor,0.11089,D,PHH,TCONS_00000095,$\theta_5$,SRR5145394
D3_SRR5145395,658,660,D3_SRR5145395.1.8,TCONS_00000097,+,donor,0.0963,D,PHH,TCONS_00000097,$\theta_5$,SRR5145395
D3_SRR5145395,1172,1174,D3_SRR5145395.1.8,TCONS_00000097,+,donor,0.10111,D,PHH,TCONS_00000097,$\theta_5$,SRR5145395
D3_SRR5145396,1172,1174,D3_SRR5145396.1.5,TCONS_00000098,+,donor,0.10156,D,PHH,TCONS_00000098,$\theta_5$,SRR5145396
D3_SRR5145413,1172,1174,D3_SRR5145413.1.11,TCONS_00000095,+,donor,0.12231,D,PHH,TCONS_00000095,$\theta_5$,SRR5145413
D3_SRR5145415,658,660,D3_SRR5145415.1.5,TCONS_00000097,+,donor,0.09519,D,PHH,TCONS_00000097,$\theta_5$,SRR5145415
D3_SRR5145415,1172,1174,D3_SRR5145415.1.5,TCONS_00000097,+,donor,0.11127,D,PHH,TCONS_00000097,$\theta_5$,SRR5145415
D3_SRR5992873,658,660,D3_SRR5992873.1.15,TCONS_00000069,+,donor,0.0572,D,PHH,TCONS_00000069,$\theta_5$,SRR5992873
D3_SRR5992875,1172,1174,D3_SRR5992875.1.15,TCONS_00000095,+,donor,0.09243,D,PHH,TCONS_00000095,$\theta_5$,SRR5992875
